RPM,RPMS Power (RL=1),RPMS Power (RL=2),RPMS Power (RL=10),RPMS Power (RL=15),RPMS Power (RL=22),RPMS Power (RL=33),RPMS Power (RL=47),RPMS Power (RL=68)
1.080580580580580659e+02,6.760532104158025746e-01,7.606559090700080183e-01,4.226476151007586557e-01,3.158917346843999607e-01,2.324593340603928471e-01,1.639553833624229073e-01,1.191390077851858242e-01,8.446199851719775331e-02
1.088488488488488599e+02,6.859814978895623083e-01,7.718280744132686166e-01,4.288561787661324121e-01,3.205321298785883122e-01,2.358741371761545746e-01,1.663638765033554068e-01,1.208891533410349217e-01,8.570274138448014112e-02
1.096396396396396398e+02,6.959820925852329143e-01,7.830816479721454115e-01,4.351100089855493014e-01,3.252063593793618201e-01,2.393138389479775863e-01,1.687899310743656289e-01,1.226520600662436566e-01,8.695253113669426659e-02
1.104304304304304338e+02,7.060549926489582129e-01,7.944166285727383148e-01,4.414091056864921647e-01,3.299144231597130328e-01,2.427784393658900253e-01,1.712335470721465525e-01,1.244277279595858293e-01,8.821136777341420654e-02
1.112212212212212279e+02,7.162001962135028377e-01,8.058330150326622476e-01,4.477534687959201509e-01,3.346563211924392656e-01,2.462679384198480648e-01,1.736947244933669254e-01,1.262161570198265526e-01,8.947925129421088752e-02
1.120120120120120220e+02,7.264177013982529019e-01,8.173308061610520259e-01,4.541430982402671623e-01,3.394320534501429343e-01,2.497823360997358244e-01,1.761734633346722367e-01,1.280173472457220851e-01,9.075618169865234952e-02
1.128028028028028160e+02,7.367075063092166642e-01,8.289100007585569196e-01,4.605779939454419103e-01,3.442416199052304449e-01,2.533216323953648152e-01,1.786697635926834671e-01,1.298312986360195820e-01,9.204215898630337123e-02
1.135935935935935959e+02,7.470696090390238631e-01,8.405705976173448724e-01,4.670581558368285813e-01,3.490850205299120823e-01,2.568858272964745781e-01,1.811836252639975331e-01,1.316580111894576077e-01,9.333718315672565047e-02
1.143843843843843899e+02,7.575040076669308231e-01,8.523125955211029448e-01,4.735835838392869479e-01,3.539622552962044533e-01,2.604749207927328225e-01,1.837150483451882588e-01,1.334974849047657897e-01,9.464125420947798462e-02
1.151751751751751840e+02,7.680107002588171250e-01,8.641359932450337622e-01,4.801542778771518138e-01,3.588733241759272663e-01,2.640889128737344826e-01,1.862640328328046269e-01,1.353497197806646235e-01,9.595437214411592364e-02
1.159659659659659781e+02,7.785896848671882697e-01,8.760407895558617319e-01,4.867702378742319036e-01,3.638182271407049972e-01,2.677278035290024394e-01,1.888305787233720279e-01,1.372147158158659730e-01,9.727653696019193663e-02
1.167567567567567579e+02,7.892409595311754567e-01,8.880269832118274920e-01,4.934314637538129711e-01,3.687969641619664452e-01,2.713915927479880752e-01,1.914146860133920380e-01,1.390924730090728756e-01,9.860774865725546734e-02
1.175475475475475520e+02,7.999645222765400243e-01,9.000945729626923519e-01,5.001379554386549131e-01,3.738095352109459535e-01,2.750802805200697199e-01,1.940163546993421417e-01,1.409829913589792927e-01,9.994800723485286476e-02
1.183383383383383460e+02,8.107603711156686765e-01,9.122435575497377380e-01,5.068897128509932681e-01,3.788559402586811897e-01,2.787938668345539828e-01,1.966355847776759258e-01,1.428862708642704427e-01,1.012973126925274248e-01
1.191291291291291401e+02,8.216285040475808099e-01,9.244739357057625284e-01,5.136867359125387722e-01,3.839361792760153103e-01,2.825323516806754753e-01,1.992723762448231906e-01,1.448023115236227731e-01,1.026556650298193069e-01
1.199199199199199342e+02,8.325689190579218524e-01,9.367857061550873832e-01,5.205290245444761377e-01,3.890502522335946844e-01,2.862957350475957563e-01,2.019267290971892836e-01,1.467311133357034059e-01,1.040230642462655619e-01
1.207107107107107140e+02,8.435816141189722561e-01,9.491788676135550773e-01,5.274165786674671619e-01,3.941981591018717812e-01,2.900840169244050526e-01,2.045986433311561825e-01,1.486726762991711914e-01,1.053995103414002155e-01
1.215015015015015081e+02,8.546665871896428346e-01,9.616534187885263929e-01,5.343493982016478405e-01,3.993798998511029485e-01,2.938971973001214821e-01,2.072881189430818283e-01,1.506270004126757933e-01,1.067850033147542677e-01
1.222922922922923021e+02,8.658238362154777601e-01,9.742093583788833389e-01,5.413274830666285897e-01,4.045954744513484691e-01,2.977352761636898881e-01,2.099951559292997927e-01,1.525940856748577434e-01,1.081795431658554019e-01
1.230830830830830962e+02,8.770533591286564512e-01,9.868466850750331476e-01,5.483508331814974657e-01,4.098448828724739479e-01,3.015982535039845591e-01,2.127197542861204438e-01,1.545739320843493858e-01,1.095831298942286092e-01
1.238738738738738761e+02,8.883551538479913523e-01,9.995653975589003926e-01,5.554194484648151686e-01,4.151281250841493131e-01,3.054861293098064534e-01,2.154619140098296137e-01,1.565665396397734332e-01,1.109957634993953973e-01
1.246646646646646701e+02,8.997292182789315973e-01,1.012365494503935093e+00,5.625333288346189287e-01,4.204452010558487607e-01,3.093989035698843648e-01,2.182216350966892093e-01,1.585719083397442719e-01,1.124174439808743875e-01
1.254554554554554642e+02,9.111755503135636758e-01,1.025246974575108272e+00,5.696924742084202853e-01,4.257961107568514758e-01,3.133365762728754222e-01,2.209989175429375730e-01,1.605900381828670453e-01,1.138481713381811200e-01
1.262462462462462582e+02,9.226941478306127653e-01,1.038209836428915178e+00,5.768968845032079740e-01,4.311808541562404673e-01,3.172991474073646456e-01,2.237937613447889551e-01,1.626209291677384039e-01,1.152879455708280820e-01
1.270370370370370381e+02,9.342850086954407329e-01,1.051254078713371287e+00,5.841465596354428191e-01,4.365994312229038443e-01,3.212866169618639467e-01,2.266061664984334034e-01,1.646645812929457831e-01,1.167367666783244995e-01
1.278278278278278322e+02,9.459481307600512423e-01,1.064379700068020185e+00,5.914414995210635073e-01,4.420518419255345943e-01,3.252989849248141274e-01,2.294361330000373456e-01,1.667209945570679031e-01,1.181946346601766284e-01
1.286186186186186262e+02,9.576835118630881993e-01,1.077586699123926683e+00,5.987817040754835896e-01,4.475380862326289177e-01,3.293362512845834922e-01,2.322836608457432561e-01,1.687901689586745746e-01,1.196615495158878939e-01
1.294094094094094203e+02,9.694911498298379726e-01,1.090875074503679265e+00,6.061671732135900381e-01,4.530581641124891701e-01,3.333984160294677368e-01,2.351487500316694901e-01,1.708721044963266711e-01,1.211375112449581265e-01
1.302002002002002143e+02,9.813710424722276171e-01,1.104244824821393189e+00,6.135979068497469102e-01,4.586120755332204202e-01,3.374854791476905591e-01,2.380314005539106714e-01,1.729668011685763229e-01,1.226225198468842981e-01
1.309909909909910084e+02,9.933231875888324236e-01,1.117695948682707607e+00,6.210739048977933496e-01,4.641998204627346136e-01,3.415974406274042141e-01,2.409316124085370825e-01,1.750742589739666677e-01,1.241165753211606049e-01
1.317817817817817740e+02,1.005347582964867703e+00,1.131228444684787338e+00,6.285951672710422544e-01,4.698213988687458542e-01,3.457343004566876821e-01,2.438493855915957742e-01,1.771944779110320445e-01,1.256196776672776627e-01
1.325725725725725965e+02,1.017444226372198335e+00,1.144842311416323311e+00,6.361616938822836076e-01,4.754768107187743453e-01,3.498960586235482784e-01,2.467847200991090673e-01,1.793274579782979383e-01,1.271318268847234645e-01
1.333633633633633622e+02,1.029613115569333770e+00,1.158537547457530570e+00,6.437734846437812575e-01,4.811660559801438919e-01,3.540827151159210984e-01,2.497376159270759122e-01,1.814731991742806194e-01,1.286530229729825059e-01
1.341541541541541562e+02,1.041854248301434360e+00,1.172314151380156044e+00,6.514305394672751381e-01,4.868891346199840098e-01,3.582942699216701277e-01,2.527080730714711954e-01,1.836317014974883921e-01,1.301832659315365626e-01
1.349449449449449503e+02,1.054167622300305585e+00,1.186172121747466335e+00,6.591328582639801592e-01,4.926460466052275389e-01,3.625307230285846893e-01,2.556960915282456837e-01,1.858029649464195687e-01,1.317225557598639685e-01
1.357357357357357444e+02,1.066553235284406709e+00,1.200111457114260594e+00,6.668804409445862058e-01,4.984367919026118643e-01,3.667920744243842734e-01,2.587016712933264406e-01,1.879869895195641072e-01,1.332708924574401432e-01
1.365265265265265384e+02,1.079011084958846789e+00,1.214132156026863196e+00,6.746732874192583607e-01,5.042613704786800266e-01,3.710783240967149843e-01,2.617248123626164658e-01,1.901837752154031669e-01,1.348282760237375644e-01
1.373173173173173325e+02,1.091541169015385782e+00,1.228234217023127961e+00,6.825113975976380143e-01,5.101197822997783904e-01,3.753894720331508172e-01,2.647655147319945557e-01,1.923933220324090254e-01,1.363947064582255175e-01
1.381081081081081265e+02,1.104143485132440095e+00,1.242417638632437038e+00,6.903947713888406446e-01,5.160120273320590867e-01,3.797255182211944358e-01,2.678237783973162478e-01,1.946156299690449676e-01,1.379701837603700965e-01
1.388988988988989206e+02,1.116818030975076814e+00,1.256682419375699133e+00,6.983234087014562608e-01,5.219381055414772375e-01,3.840864626482753952e-01,2.708996033544122106e-01,1.968506990237653131e-01,1.395547079296343973e-01
1.396896896896896862e+02,1.129564804195021033e+00,1.271028557765355060e+00,7.062973094435527344e-01,5.278980168937936757e-01,3.884723053017510308e-01,2.739929895990904085e-01,1.990985291950156943e-01,1.411482789654784908e-01
1.404804804804804803e+02,1.142383802430653184e+00,1.285456052305373298e+00,7.143164735226708029e-01,5.338917613545733909e-01,3.928830461689078457e-01,2.771039371271336593e-01,2.013591204812326951e-01,1.427508968673592560e-01
1.412712712712712744e+02,1.155275023307012372e+00,1.299964901491252878e+00,7.223809008458277336e-01,5.399193388891863066e-01,3.973186852369581246e-01,2.802324459343012997e-01,2.036324728808441842e-01,1.443625616347306573e-01
1.420620620620620684e+02,1.168238464435795487e+00,1.314555103810023384e+00,7.304905913195147704e-01,5.459807494628060587e-01,4.017792224930439859e-01,2.833785160163291295e-01,2.059185863922690374e-01,1.459832732670433286e-01
1.428528528528528625e+02,1.181274123415360533e+00,1.329226657740244955e+00,7.386455448497005749e-01,5.520759930404117721e-01,4.062646579242338851e-01,2.865421473689283571e-01,2.082174610139175819e-01,1.476130317637449341e-01
1.436436436436436566e+02,1.194381997830725739e+00,1.343979561752009833e+00,7.468457613418274521e-01,5.582050695867862844e-01,4.107749915175251676e-01,2.897233399877869320e-01,2.105290967441908745e-01,1.492518371242803621e-01
1.444344344344344506e+02,1.207562085253570228e+00,1.358813814306940371e+00,7.550912407008134597e-01,5.643679790665176998e-01,4.153102232598415156e-01,2.929220938685679898e-01,2.128534935814811735e-01,1.508996893480908374e-01
1.452252252252252447e+02,1.220814383242237788e+00,1.373729413858189918e+00,7.633819828310509648e-01,5.705647214439975023e-01,4.198703531380365561e-01,2.961384090069114627e-01,2.151906515241717999e-01,1.525565884346149759e-01
1.460160160160160387e+02,1.234138889341735545e+00,1.388726358850447484e+00,7.717179876364091973e-01,5.767952966834235529e-01,4.244553811388897535e-01,2.993722853984332466e-01,2.175405705706374981e-01,1.542225343832879236e-01
1.468068068068068044e+02,1.247535601083738177e+00,1.403804647719931520e+00,7.800992550202310305e-01,5.830597047487963147e-01,4.290653072491097397e-01,3.026237230387248123e-01,2.199032507192437702e-01,1.558975271935419682e-01
1.475975975975975985e+02,1.261004515986584806e+00,1.418964278894395914e+00,7.885257848853365337e-01,5.893579456039221842e-01,4.337001314553322051e-01,3.058927219233542605e-01,2.222786919683477358e-01,1.575815668648065937e-01
1.483883883883883925e+02,1.274545631555282998e+00,1.434205250793127995e+00,7.969975771340203075e-01,5.956900192124117144e-01,4.383598537441210086e-01,3.091792820478657666e-01,2.246668943162970777e-01,1.592746533965077871e-01
1.491791791791791866e+02,1.288158945281508982e+00,1.449527561826946309e+00,8.055146316680509289e-01,6.020559255376797259e-01,4.430444741019682331e-01,3.124834034077790257e-01,2.270678577614309857e-01,1.609767867880684822e-01
1.499699699699699806e+02,1.301844454643610094e+00,1.464931210398207950e+00,8.140769483886735047e-01,6.084556645429454180e-01,4.477539925152924094e-01,3.158050859985900849e-01,2.294815823020796008e-01,1.626879670389085597e-01
1.507607607607607747e+02,1.315602157106602776e+00,1.480416194900802340e+00,8.226845271966088946e-01,6.148892361912331461e-01,4.524884089704413470e-01,3.191443298157711217e-01,2.319080679365640718e-01,1.644081941484449583e-01
1.515515515515515688e+02,1.329432050122178355e+00,1.495982513720153229e+00,8.313373679920516013e-01,6.213566404453715331e-01,4.572477234536900248e-01,3.225011348547704437e-01,2.343473146631971926e-01,1.661374681160914246e-01
1.523423423423423628e+02,1.343334131128701481e+00,1.511630165233222911e+00,8.400354706746739897e-01,6.278578772679940245e-01,4.620319359512417567e-01,3.258755011110124888e-01,2.367993224802822372e-01,1.678757889412588189e-01
1.531331331331331285e+02,1.357308397551208801e+00,1.527359147808506012e+00,8.487788351436200696e-01,6.343929466215374458e-01,4.668410464492261935e-01,3.292674285798966038e-01,2.392640913861137641e-01,1.696231566233543375e-01
1.539239239239239225e+02,1.371354846801415617e+00,1.543169459806037036e+00,8.575674612975127120e-01,6.409618484682443329e-01,4.716750549337027643e-01,3.326769172568004862e-01,2.417416213789779222e-01,1.713795711617829010e-01
1.547147147147147166e+02,1.385473476277713889e+00,1.559061099577385701e+00,8.664013490344483204e-01,6.475645827701627111e-01,4.765339613906577898e-01,3.361039671370756876e-01,2.442319124571516453e-01,1.731450325559458492e-01
1.555055055055055107e+02,1.399664283365174899e+00,1.575034065465662270e+00,8.752804982519998278e-01,6.542011494891427636e-01,4.814177658060054266e-01,3.395485782160512778e-01,2.467349646189029577e-01,1.749195408052415524e-01
1.562962962962963047e+02,1.413927265435545921e+00,1.591088355805507781e+00,8.842049088472127005e-01,6.608715485868404960e-01,4.863264681655877775e-01,3.430107504890313463e-01,2.492507778624907799e-01,1.767030959090652165e-01
1.570870870870870988e+02,1.428262419847260212e+00,1.607223968923109370e+00,8.931745807166105999e-01,6.675757800247166251e-01,4.912600684551743369e-01,3.464904839512968904e-01,2.517793521861655948e-01,1.784956978668090777e-01
1.578778778778778928e+02,1.442669743945429239e+00,1.623440903136187607e+00,9.021895137561922740e-01,6.743138437640360250e-01,4.962185666604633782e-01,3.499877785981044820e-01,2.543206875881690587e-01,1.802973466778622080e-01
1.586686686686686869e+02,1.457149235061846904e+00,1.639739156754001836e+00,9.112497078614298918e-01,6.810857397658678369e-01,5.012019627670795119e-01,3.535026344246864349e-01,2.568747840667332527e-01,1.821080423416106542e-01
1.594594594594594810e+02,1.471700890514996196e+00,1.656118728077356383e+00,9.203551629272727075e-01,6.878914679910872465e-01,5.062102567605770709e-01,3.570350514262524699e-01,2.594416416200824860e-01,1.839277848574373542e-01
1.602502502502502466e+02,1.486324707610040985e+00,1.672579615398590347e+00,9.295058788481438405e-01,6.947310284003717085e-01,5.112434486264367806e-01,3.605850295979868836e-01,2.620212602464310758e-01,1.857565742247221929e-01
1.610410410410410407e+02,1.501020683638834674e+00,1.689121817001584036e+00,9.387018555179427182e-01,7.016044209542041665e-01,5.163015383500674238e-01,3.641525689350505468e-01,2.646136399439849018e-01,1.875944104428418913e-01
1.618318318318318347e+02,1.515788815879919982e+00,1.705745331161759859e+00,9.479430928300449644e-01,7.085116456128738305e-01,5.213845259168057300e-01,3.677376694325802386e-01,2.672187807109412394e-01,1.894412935111700891e-01
1.626226226226226288e+02,1.530629101598528496e+00,1.722450156146085432e+00,9.572295906773014007e-01,7.154527023364726235e-01,5.264924113119174853e-01,3.713403310856902562e-01,2.698366825454887041e-01,1.912972234290777618e-01
1.634134134134134229e+02,1.545541538046577124e+00,1.739236290213059810e+00,9.665613489520343826e-01,7.224275910848965143e-01,5.316251945205938689e-01,3.749605538894683066e-01,2.724673454458058086e-01,1.931622001959319435e-01
1.642042042042042169e+02,1.560526122462682519e+00,1.756103731612733254e+00,9.759383675460467922e-01,7.294363118178478489e-01,5.367828755279555608e-01,3.785983378389803367e-01,2.751107694100634049e-01,1.950362238110974478e-01
1.649949949949950110e+02,1.575582852072151985e+00,1.773052478586696790e+00,9.853606463506147106e-01,7.364788644948321306e-01,5.419654543190512985e-01,3.822536829292676464e-01,2.777669544364232412e-01,1.969192942739355634e-01
1.657857857857858050e+02,1.590711724086985468e+00,1.790082529368080877e+00,9.948281852564879735e-01,7.435552490751596855e-01,5.471729308788562118e-01,3.859265891553471661e-01,2.804359005230377955e-01,1.988114115838042761e-01
1.665765765765765991e+02,1.605912735705878447e+00,1.807193882181563627e+00,1.004340984153893945e+00,7.506654655179458846e-01,5.524053051922740432e-01,3.896170565122123453e-01,2.831176076680505527e-01,2.007125757400591015e-01
1.673673673673673647e+02,1.621185884114228815e+00,1.824386535243367025e+00,1.013899042932535188e+00,7.578095137821103666e-01,5.576625772441370366e-01,3.933250849948327632e-01,2.858120758695970598e-01,2.026227867420520301e-01
